cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,amt,merchant,merch_lat,merch_long,is_fraud
180030502562720,Jason,Collins,590ebcda-7023-4d4a-9a4d-7379f60c5df5,2024-01-04,04:14:07,1704370447,clothing,712.97,"Knox, Davis and Griffin",-81.5197415,113.061291,1
346912934761213,Ricardo,Obrien,85a8b04b-0cae-4850-8705-26873f43b05d,2024-04-12,15:10:10,1712959810,misc_pos,842.63,"Gonzalez, Sandoval and Henderson",-66.547828,-148.856063,0
630486189750,Eugene,Smith,5d07490c-edd8-47b1-a88e-03cc558825f8,2024-03-29,06:53:12,1711720392,food,361.78,Davis-Rojas,-0.732419,128.123060,0
180004824159978,Jennifer,Blevins,4030f554-1262-40a1-b68b-dc5024d9c2a4,2024-04-16,20:54:40,1713326080,clothing,801.12,Reynolds PLC,-28.8165655,-106.666485,0
4562784455033473,Robert,Johnson,9b6c1733-d8a8-4c96-8c53-e8e4d34ad425,2024-02-23,01:30:54,1708680654,health,394.98,"Smith, Hayes and Smith",-42.1084695,71.895619,0
3559786421136501,Heather,Johnson,99290244-8366-4394-8660-8ea6ef4ed979,2024-02-08,04:53:43,1707396823,health,946.46,"Torres, King and Morgan",18.515401,-170.837204,1
5154646977919540,Jennifer,Hopkins,cf6f6f90-309b-451e-98a6-585a3a8752b2,2024-02-01,18:09:44,1706839784,food,734.59,Robbins Inc,-88.649890,86.936926,0
4972957300287130,Emily,Medina,07d38c6b-7c2b-4890-b5cb-1f0207bde08e,2024-03-20,19:42:35,1710988955,gas_transport,345.45,Mitchell and Sons,14.801409,-131.855726,0
180008581964504,Laura,Lopez,a17b21c8-e746-4a05-9232-8e14350c901a,2024-02-23,12:02:59,1708718579,health,856.86,Shaffer-Harris,-25.6611455,119.687222,0
4958891067652657,Charles,Faulkner,7b733519-2146-40b7-a683-99912b97beeb,2024-02-13,20:23:56,1707884636,misc_net,58.61,Garcia-Mann,35.7098935,148.480141,0
4288577600081029883,Marissa,Carter,d5076af3-e7d6-4a2b-bfcb-9a5435e675d5,2024-02-12,07:54:33,1707753273,misc_pos,532.43,"James, Chambers and Lopez",-61.4055585,-176.557968,0
4939510545903,Joseph,White,3e7153ed-7bc6-46cc-ba52-e117cf270967,2024-03-05,21:04:37,1709701477,health,800.7,Schneider-Montoya,-14.433101,-148.601812,1
3518147799990831,Elizabeth,Murray,8a59d118-7bea-47ad-8672-9c3b3e807296,2024-05-08,00:55:03,1715154903,health,709.33,"Boyd, Young and Chavez",-0.7146595,-70.393049,1
4823597139531224,Cheryl,Johnson,527436fc-a8ff-4b29-bc03-9581afe9ccad,2024-03-16,13:04:50,1710619490,health,27.04,"Peterson, Williamson and Sandoval",17.934074,166.742941,1
3544411918060654,Frank,Nelson,3ccabe7b-c5f3-48d0-a8a8-e936d54aeb73,2024-05-02,17:25:37,1714695937,groceries,124.34,Smith LLC,-27.946701,-154.169283,1
4965836602278464626,Jacob,Green,abb582d7-9d1e-42b2-b274-36c5f3319295,2024-01-13,15:18:21,1705187901,groceries,290.02,Scott and Sons,-44.7220655,130.025906,0
213164960789680,Debbie,Mcbride,cf93280d-4835-4598-bda0-548bc21ced4b,2024-01-26,18:55:44,1706324144,misc_pos,634.47,"Sellers, Andersen and Holland",-0.419625,53.721546,1
4972957300287130,Emily,Medina,a13f476d-f52a-422e-80fe-89d7b0a3fbcb,2024-04-30,17:04:13,1714521853,misc_net,308.43,Martinez-Carlson,60.809904,-49.680026,1
4958891067652657,Charles,Faulkner,c5670990-2beb-436c-8b38-d5516b4c011e,2024-03-04,18:13:11,1709604791,gas_transport,357.9,Ross Inc,80.4062945,88.930249,1
3553417331475807,Tina,Harmon,47b738ed-0d67-453d-b3ef-afe7b6c8b7a5,2024-04-08,17:57:29,1712624249,misc_pos,153.71,Branch-Williams,45.1072705,141.915686,0
6011979721135415,Johnny,Mckinney,12907928-582a-45c7-aa1a-27caff012e3d,2024-01-13,11:55:46,1705175746,groceries,691.53,"Villegas, Smith and Thompson",24.063233,-91.404363,1
4972957300287130,Emily,Medina,3c2b6213-a1d8-47d0-8436-502623485a74,2024-01-09,14:58:10,1704841090,health,711.12,Short-Miles,-1.531186,-141.315076,1
3559786421136501,Heather,Johnson,a1f215d5-080b-44a7-8ad0-52d11aa70c53,2024-01-06,16:08:21,1704586101,clothing,756.46,Ramirez PLC,-7.0506175,-15.806899,0
6011495152749392,Daniel,Sanchez,3e949cb9-db83-4cd2-a718-00c155e6a4cb,2024-03-21,07:54:47,1711032887,food,732.36,Jackson-Jacobs,86.4180485,-129.223896,0
3542586071116013,Cynthia,Villarreal,3b9a38e4-79ad-47cf-9379-d4eef49c905d,2024-04-18,03:58:13,1713437893,groceries,8.94,Cummings-Brown,-82.148248,-126.640672,1
30382665720658,Steven,Meza,2480b27e-d075-4dd8-8190-4fdc069170ba,2024-01-14,17:47:20,1705283240,clothing,136.84,Dennis PLC,42.325766,-84.373026,0
3544411918060654,Frank,Nelson,c43530f8-4f04-4955-9b70-456309b416e9,2024-01-17,08:25:26,1705508726,misc_pos,239.86,Richardson LLC,-86.3765575,-157.187695,0
4673290354661,Gary,Smith,954d0671-1592-45a1-8589-4a1fbef41776,2024-01-11,09:16:29,1704993389,gas_transport,203.57,Shaffer-Harper,47.7699985,-67.502376,1
3584224084353196,Annette,Smith,d588c814-bd08-4adf-957b-84b703268d00,2024-04-02,13:31:11,1712089871,food,262.7,Gonzalez-Marshall,65.6789705,-3.081049,1
4562209792500668831,Michelle,Dixon,b9469b01-ba79-4a63-80c6-80a4d1da0bcb,2024-04-17,02:48:49,1713347329,health,691.96,Townsend Group,79.1212965,-94.022201,0
3531924974816541,Margaret,Hernandez,09c1167a-0d42-4fb4-8e82-1c0c78d004d3,2024-02-15,16:35:42,1708043742,groceries,880.29,Acevedo Group,-77.212943,-50.255681,0
3584224084353196,Annette,Smith,56020a56-e5f9-4118-a4c2-a4283408e2f4,2024-03-15,16:38:54,1710545934,misc_pos,854.21,"Michael, Oconnell and Martin",57.614816,-40.175894,0
4629239867139478371,Isaiah,Jacobson,7a3f6324-707f-4669-964e-4ab9eeae78eb,2024-01-24,11:51:37,1706125897,misc_net,588.21,Reynolds-Wallace,-82.5653375,-49.300811,1
2377354330112501,Jason,Crawford,2d86fe7a-ef60-4c06-a5d1-5802255d4b62,2024-04-07,21:25:08,1712550308,groceries,617.54,"Fitzgerald, Lamb and Sanchez",-17.224130,-158.792216,1
4545807250100841,Jared,Villanueva,81277a2f-f679-487b-afc3-4c373d1b141c,2024-04-15,14:17:44,1713215864,health,180.3,Curtis Ltd,2.0195125,-67.525566,1
30312013959187,Lori,Riley,2ff670c5-eb61-4787-9353-f11b6e17914c,2024-03-03,10:37:16,1709491036,groceries,441.61,Calderon and Sons,-88.742980,72.557133,1
4286398460569,Chris,Allen,1cdf55b5-dfce-48dd-8309-553e29d51542,2024-04-11,15:49:07,1712875747,food,584.78,Pham-Saunders,64.2590765,-57.290565,1
5595363209117045,Stephen,Oliver,ccfb8988-5240-4ab0-a9e8-b7261e3a78fc,2024-04-11,12:31:06,1712863866,health,446.72,Carter-Smith,22.0115015,-75.935767,0
3564536239073476,Kathryn,Mullins,8000af1c-821e-49f9-99e6-43027b7100dc,2024-05-02,13:44:20,1714682660,gas_transport,891.05,Dyer-Morris,-58.3873355,84.591085,0
4958891067652657,Charles,Faulkner,fc637712-a08c-434e-b270-1f4a6a293ed0,2024-05-10,06:50:27,1715349027,groceries,716.41,Harrison-Schmidt,0.2052195,-3.921141,0
6011411436098845,Laurie,Reynolds,68bdf82e-fa14-479e-8d13-b3c45ed8ac15,2024-05-12,22:04:12,1715576652,food,350.89,"Nelson, Mitchell and Jimenez",69.429516,65.217380,1
6011495152749392,Daniel,Sanchez,1ee762c1-dfe3-4c0f-8190-0bd93f017a3c,2024-02-07,01:49:51,1707299391,misc_pos,708.95,Cruz-Werner,51.213520,87.632652,0
5154646977919540,Jennifer,Hopkins,454677f8-0a02-42f6-beb9-6e8394d3ff2b,2024-04-01,18:13:04,1712020384,groceries,67.73,"Carter, Small and Prince",17.477921,161.186323,1
346912934761213,Ricardo,Obrien,ad84ae60-a11c-41c1-a8c1-594d666db55e,2024-03-29,00:34:08,1711697648,groceries,661.81,Pena-Boyd,-82.580229,144.036502,0
6011411436098845,Laurie,Reynolds,ea74d326-6cb9-4880-a0de-ac5588cb3dde,2024-04-11,04:14:03,1712834043,clothing,703.39,Thomas Inc,-16.5813395,27.681537,1
3553417331475807,Tina,Harmon,7b1b0aec-cdc8-41fd-9449-d22c44ee71ee,2024-01-08,22:33:32,1704782012,health,403.28,Garrett-Page,-40.7009725,-173.508108,0
3544411918060654,Frank,Nelson,eb3af23e-5074-4b60-8b79-45b21bba527f,2024-02-11,06:07:12,1707660432,food,228.95,"Anderson, Mclaughlin and Murphy",-74.160854,17.951880,1
4303742023702,Gregg,Coleman,9bf82895-fcc6-459e-8ff7-23bf537febff,2024-05-05,14:23:52,1714944232,clothing,673.62,Beck-Johnson,86.481153,155.563828,0
213190127868026,Sara,Gay,2b0c2892-d052-4a4a-bb5a-434b9da06e5d,2024-04-25,16:18:39,1714087119,clothing,785.97,Harrison-Cardenas,-73.9812465,-88.581740,0
30312013959187,Lori,Riley,46a0b10b-a0e3-4179-ac7b-6044d171f261,2024-02-20,04:48:23,1708433303,misc_net,456.84,"Hernandez, Duran and Allen",43.1945625,149.136079,0
180008581964504,Laura,Lopez,29f098f5-eadc-4264-adcb-6e9d1de972bf,2024-02-22,19:44:10,1708659850,misc_pos,630.25,Beasley-Burch,-87.047644,-145.596657,1
5595363209117045,Stephen,Oliver,b15595b6-de46-4645-a552-a99209b93fcc,2024-03-13,22:30:08,1710394208,entertainment,499.46,"Rodriguez, Cabrera and Nelson",-29.730718,-135.488738,0
4972957300287130,Emily,Medina,653ab3e8-bd99-4314-8d87-cd1124cfafd4,2024-01-30,14:33:44,1706654024,groceries,664.5,Franklin Group,84.6608395,-114.196637,0
213151619297306,Shirley,Jordan,597634ba-4e99-4c82-9207-2f01c88bc651,2024-02-26,22:33:16,1709015596,misc_net,215.78,Jensen-Donaldson,88.2116235,160.203975,0
6011411436098845,Laurie,Reynolds,48b157de-7f37-4889-b4b7-917f1ea03dfa,2024-03-29,09:20:00,1711729200,gas_transport,314.29,"Jones, Brown and Hopkins",-15.788198,123.069566,0
4034124234160893,Andrew,Lynn,a05f5c85-c3ce-40ea-9486-f387dc7788a9,2024-01-08,04:37:26,1704717446,health,662.36,Fisher-Pham,-76.8663875,78.633930,1
3529004870847009,Nathaniel,Harris,9bdd9387-33f3-4465-a748-6a7376c92130,2024-04-20,22:34:46,1713677686,entertainment,877.02,Gilbert-Jackson,3.475524,154.075973,0
4288577600081029883,Marissa,Carter,fc2260d9-6bd1-41c8-9e6c-e85525f9c72b,2024-04-23,11:06:15,1713895575,gas_transport,642.55,Phillips-Henry,-59.4725925,39.338024,1
6575796221891414,Elaine,Saunders,17baf37f-70ef-405c-a910-717f9e44616b,2024-03-10,20:56:30,1710129390,misc_pos,140.14,"Hurst, Myers and Thomas",-82.2980455,172.075049,1
4277097855272071797,Jessica,Hernandez,2e768917-36d2-44b5-a28c-81ba59d15697,2024-02-08,00:27:15,1707380835,entertainment,61.3,Combs LLC,16.0731155,129.980401,1
3529417183520750,Shannon,Mcdonald,76ab6e5b-128e-4154-81bd-021a00e3e856,2024-04-18,15:19:14,1713478754,misc_net,130.75,"Simmons, Jenkins and Armstrong",41.430328,6.090364,1
2490999422426128,Tyler,Gutierrez,4f3b3d4d-7467-4efd-a02a-246eec75a07e,2024-04-09,06:11:07,1712668267,entertainment,121.03,"Alvarado, Heath and Fernandez",-86.640161,30.866000,1
6011524805373209,Erica,Jackson,7fe7ab42-0a23-465c-8ad1-b9cb21b0410f,2024-04-27,22:40:55,1714282855,groceries,380.24,Maddox-Ellison,37.9136745,-0.579529,0
4369465551909742,Shane,Lee,592c22c0-e528-48cb-a6b9-d747d781cb87,2024-04-05,06:34:17,1712324057,entertainment,330.34,"Hall, Mcdowell and Anderson",18.4254265,165.372326,0
180004824159978,Jennifer,Blevins,79238646-7c03-449b-98cb-54b27ec30943,2024-02-02,10:36:04,1706898964,food,149.84,"Dominguez, Anderson and Sanchez",-20.0456165,82.763234,0
4303742023702,Gregg,Coleman,b45ed549-cb0b-405a-b531-6d07a6fb27df,2024-04-19,08:36:49,1713541009,food,715.94,Cox PLC,-66.192253,-100.945849,0
4210739352814,Carol,Santos,6f9819da-5fca-4489-8753-e3bcad995f68,2024-01-05,08:15:16,1704471316,groceries,834.41,"Cannon, King and Johnson",5.0048945,0.715082,0
3511597588092982,Matthew,French,31d19124-2229-483a-99e7-d9b379238489,2024-04-05,19:43:19,1712371399,groceries,882.1,"Potter, Flynn and Landry",-81.1528845,157.641795,0
4958891067652657,Charles,Faulkner,cfb81df1-6575-4094-857c-c6c3f5ba6019,2024-03-15,21:35:21,1710563721,health,417.39,Potter-Orr,1.9847475,-143.152621,1
3561395530259570,Rachael,Silva,623b4594-4b44-4a6c-9e6d-7343a5233c66,2024-05-20,22:42:49,1716270169,clothing,214.62,"Park, Adams and Vargas",-72.6792805,108.618579,1
346912934761213,Ricardo,Obrien,9be7bce3-e168-41d6-ba8f-0361c07c8279,2024-05-01,06:02:17,1714568537,groceries,574.52,"Ortega, Terry and Johnson",22.139772,82.199540,1
2720964270869334,Cory,Pruitt,0caeafd6-21f5-4bb1-8b27-4c54598ef0d1,2024-01-14,22:44:22,1705301062,food,602.85,Mendez-Cuevas,14.3033315,-157.516592,0
3557042555641870,Amy,Dean,68180f89-c018-48ff-9b6c-1fb637eafc95,2024-05-08,02:48:39,1715161719,food,523.78,Johnson-Fuller,-22.0103495,62.979535,1
180004837692494,John,Boyd,9c322b2a-2ba2-4280-b637-2a0868bc8e1e,2024-01-18,11:47:21,1705607241,health,103.4,Williams Ltd,66.872849,-179.692451,0
36006637664223,Thomas,Jackson,77dcdeab-e331-42ce-ae8c-18c6e827b511,2024-02-10,16:51:43,1707612703,misc_pos,72.2,Vaughan-Bowman,16.772081,141.761962,1
30409743332857,Gregg,Ramirez,21845d61-25d4-4d93-b695-b25d3ac3009b,2024-01-10,11:15:10,1704914110,clothing,972.88,Baker-Keller,-47.1141155,155.471135,0
341426584257278,Thomas,Hamilton,0230c38e-0b0f-41c6-a321-a4d0177873a1,2024-04-05,03:56:31,1712314591,health,684.61,Thomas LLC,-4.844015,-77.608775,0
4369465551909742,Shane,Lee,0f214939-c976-40d2-8c1e-abd858dcec34,2024-05-20,17:51:13,1716252673,gas_transport,347.84,"Hart, Benitez and Avila",-17.6337565,137.376278,0
213148717764773,Oscar,Powell,d8a0afdb-8d70-4661-9293-e1ed5b05548d,2024-02-03,19:18:49,1707016729,food,29.73,Russo-Garner,0.064846,-59.936318,0
4768977802057614436,Gabrielle,Howard,0d7f1098-d627-4e3d-a6ad-9c119e8bf813,2024-02-28,09:36:11,1709141771,misc_net,766.43,Elliott-Perez,68.874178,13.918576,1
30310245543951,Lori,Scott,679a698b-9091-4ca0-aead-85263521f09d,2024-04-26,16:27:38,1714174058,clothing,830.27,Thompson Group,44.7571235,147.074507,1
5154646977919540,Jennifer,Hopkins,250a712f-21f9-49b4-82a4-e42c822e02fc,2024-01-09,21:00:37,1704862837,entertainment,935.24,Clark-Hardy,-65.726281,66.808247,1
2287623680416038,Kimberly,Rodriguez,7c642db8-f1a5-40f1-8f9c-69c626a0f3a4,2024-01-31,00:43:59,1706690639,misc_pos,551.85,James-Burns,24.3998335,86.209282,0
4403512955491567,James,Oneal,0bbf4fbc-2ae6-48d1-8aa0-7ab582e1f38f,2024-05-09,22:56:38,1715320598,entertainment,989.36,Davis-Huerta,39.205221,22.661716,0
4965836602278464626,Jacob,Green,30e7565b-4a42-4646-9e03-8234212a1ae2,2024-02-08,03:35:22,1707392122,food,419.07,"Herring, Miles and Garner",-4.018213,53.351034,1
36387333798329,Shannon,Chavez,c84407da-e19b-45c7-8a3d-815f3788f319,2024-02-22,01:52:33,1708595553,clothing,21.3,Johnson and Sons,39.2591565,-47.643510,1
2506664949451874,Suzanne,Smith,db0e8489-c164-4802-890a-2e2e540cbd4b,2024-01-10,20:25:48,1704947148,gas_transport,271.32,Cook-Nichols,68.2281205,-68.616556,1
630486189750,Eugene,Smith,be232827-b9c4-44dd-8ea5-d2a9c3c40e56,2024-01-13,04:01:05,1705147265,gas_transport,751.92,Tucker Ltd,-7.6915325,-49.213505,1
3557042555641870,Amy,Dean,37095afe-3a9e-4712-a019-97c519f62ea1,2024-05-06,00:36:12,1714980972,gas_transport,614.13,Alvarado Ltd,-29.3492955,73.601307,1
3561395530259570,Rachael,Silva,64354bbc-c1b1-49aa-a090-97c2c499a06e,2024-04-19,06:51:06,1713534666,clothing,502.37,Harper PLC,17.819480,-15.640197,1
346912934761213,Ricardo,Obrien,499b256b-1a95-449c-8316-6561d953811d,2024-04-19,17:16:01,1713572161,food,946.59,"Taylor, Sanders and Robinson",8.3192605,126.618369,0
30512655916110,Kevin,Rivera,357bc140-bf53-4df6-96ac-214c7b184aa1,2024-05-01,13:11:20,1714594280,groceries,277.58,"Love, Lewis and Miller",-46.439682,96.401061,0
4403512955491567,James,Oneal,9d28b0b9-c8f5-45da-b7a0-cb2a6c9e9db4,2024-04-12,08:46:35,1712936795,groceries,934.92,Allen-Thornton,-58.8457735,-97.287269,0
3563707466687483,Abigail,Soto,79e30137-3f6a-45cb-a927-16cff1a91a0d,2024-03-18,11:42:14,1710787334,misc_pos,670.93,Boyer-Kramer,-19.548751,34.369241,0
377670293928318,Cynthia,Collins,02b28e42-545d-4aa2-9f06-682d1de5f224,2024-03-22,03:30:50,1711103450,misc_pos,961.57,Williams-Huang,61.3160855,-63.731482,1
213141750314036,Patrick,Bowen,c98d5d83-d848-4ba0-a54b-043d9ad97f94,2024-05-05,05:02:16,1714910536,entertainment,612.61,Hill-Pearson,80.3077985,-9.908259,1
6011979721135415,Johnny,Mckinney,8d0cf6b4-59be-4f9d-86bd-6925fdffcfd9,2024-04-22,02:59:39,1713779979,gas_transport,992.96,Briggs Inc,-41.077440,24.003671,0
3518147799990831,Elizabeth,Murray,2776f8c4-0b6f-414e-8425-3e994c641eb8,2024-04-08,06:09:32,1712581772,entertainment,234.01,Clayton LLC,15.2248265,-14.291379,1
180004837692494,John,Boyd,a9c3c3ed-2d28-4e13-981a-ba7bc2d91237,2024-01-16,03:14:06,1705403646,entertainment,958.71,Singh-Herring,74.7496105,-82.911582,1
630486189750,Eugene,Smith,af7b6e1d-e50c-4291-ad8a-1de962d931ef,2024-03-24,15:48:14,1711320494,groceries,660.38,Walter-Holland,-49.697566,178.726792,1
30312013959187,Lori,Riley,cb2026ad-4947-4120-8653-03ce66d90326,2024-04-23,23:56:33,1713941793,food,106.55,Ellis PLC,86.8220845,-167.042918,0
4768977802057614436,Gabrielle,Howard,78f9da35-14fc-4b32-addc-37032d7636ef,2024-03-13,15:38:44,1710369524,health,943.81,Holt-Greene,13.9642505,-32.871443,1
2490999422426128,Tyler,Gutierrez,5af23cd7-bed6-44ff-8c7c-055354a76800,2024-01-26,12:11:02,1706299862,food,174.05,Bullock Ltd,-2.277375,157.157400,1
3542586071116013,Cynthia,Villarreal,e866c951-df46-4b21-a009-a3ca022419d5,2024-04-14,09:38:18,1713112698,gas_transport,620.79,Valdez and Sons,80.814858,-4.892727,0
4286398460569,Chris,Allen,1172efbe-17f7-4f0a-b23b-b7538b31b050,2024-01-24,01:15:16,1706087716,misc_pos,744.14,"Jones, Thompson and Gutierrez",66.3387415,117.101148,0
2250033363128285,Eugene,Proctor,f687423d-176f-4291-a4a7-3fd01adeb1f0,2024-02-12,12:18:40,1707769120,gas_transport,324.1,Wong-Manning,30.658485,105.804552,0
30512655916110,Kevin,Rivera,eaac1f00-caad-4de3-bf6c-3dc5a5f7a0dd,2024-05-18,12:40:54,1716061254,gas_transport,619.21,Burch Group,-62.791524,-136.917078,0
3544411918060654,Frank,Nelson,de0d0e1b-771f-474c-87d0-afb516b0839d,2024-01-31,12:45:42,1706733942,gas_transport,855.54,"Martinez, Chaney and Bass",8.1134685,106.858859,0
4545807250100841,Jared,Villanueva,07448fec-4e85-4820-ad80-06bd96037b4f,2024-05-09,16:59:38,1715299178,health,487.33,Deleon Ltd,-63.248461,131.144371,1
4277097855272071797,Jessica,Hernandez,2f09e1e1-799f-4f74-9aec-058c56b56cb6,2024-02-23,04:03:10,1708689790,health,379.0,Anderson-Andrade,26.611372,113.192003,1
5395979269628621,Tammy,Blackwell,2e26363c-4173-42bd-9e7c-7ad01b1e5869,2024-02-14,02:22:54,1707906174,misc_pos,830.32,Hayes PLC,-78.214594,41.261834,0
180019120840162,Ryan,Munoz,56b9f006-9c6f-4828-b855-7929f4d16d90,2024-05-14,14:54:56,1715723696,gas_transport,901.58,Powell PLC,54.909829,118.718020,0
4369465551909742,Shane,Lee,60ebc0af-4c66-4d32-994f-45b5d7474c0c,2024-02-20,12:17:43,1708460263,gas_transport,642.12,Smith LLC,-19.957520,54.461644,1
4613958709162218,James,Petty,b6d1875e-658f-4a2d-a013-ac06344a20bd,2024-01-22,01:57:10,1705917430,entertainment,799.03,Smith-Crane,-49.5981645,167.281843,1
4744602087289,Jessica,Harvey,ae5ed7bc-4ad5-4423-b645-401c39aa928b,2024-03-10,02:37:22,1710067042,health,531.65,Tate LLC,-79.542309,44.712937,1
3553417331475807,Tina,Harmon,ae3bf519-a9a7-4c70-957e-df6f2636bcad,2024-02-10,17:31:11,1707615071,clothing,83.43,Cisneros LLC,-50.101789,16.494561,0
3559786421136501,Heather,Johnson,b81f6d6b-3a02-472b-b1a7-9f4e046bc908,2024-02-12,13:34:59,1707773699,misc_pos,125.97,Shaw-Roy,-77.218048,172.329295,0
4303742023702,Gregg,Coleman,d62417fe-97a7-4530-8498-ecb5231b25bc,2024-03-02,03:04:07,1709377447,health,491.26,Vasquez Ltd,-32.553379,-114.148433,0
3518147799990831,Elizabeth,Murray,d8326141-1520-415a-acd9-337f2ba64625,2024-05-08,12:29:51,1715196591,food,16.56,"Olsen, Romero and Miller",25.563992,13.662121,1
3532116919818521,Tina,Morales,5bae4686-13d0-41ea-9cb2-00bafb840edc,2024-04-15,09:53:12,1713199992,health,498.72,Roman-Burnett,-14.7512435,58.698434,0
4251322344669,Jacqueline,White,58bef4d2-3723-4381-9898-146d62d86442,2024-01-11,22:37:34,1705041454,health,62.13,Nguyen and Sons,49.720586,173.622709,0
4768977802057614436,Gabrielle,Howard,46f70a3e-c954-457f-bf20-a18fe0a642d4,2024-03-28,20:22:23,1711682543,clothing,398.0,Huff LLC,-17.7458285,7.707179,0
341426584257278,Thomas,Hamilton,1da4b3e1-ee08-4b04-940b-770b9e4f4788,2024-04-16,13:07:48,1713298068,entertainment,306.28,Flores Ltd,-21.6429325,138.315288,0
2490999422426128,Tyler,Gutierrez,ad19f6ca-8768-492f-a3d6-60959dd7990a,2024-01-26,04:44:43,1706273083,food,105.09,Nicholson-Olsen,-76.655030,85.068128,1
6011495152749392,Daniel,Sanchez,96057e38-3e87-486a-ab25-9658b49d05ff,2024-03-14,07:09:29,1710425369,misc_pos,458.33,"Spencer, Reed and Walker",-21.0834205,-172.452441,1
4958891067652657,Charles,Faulkner,da6fea23-fee9-4638-88b0-154ca78630ae,2024-05-01,00:54:31,1714550071,misc_net,314.69,"Bright, Underwood and Johnson",72.8577785,-65.438786,0
30382665720658,Steven,Meza,d30b474a-7e35-47e9-a7c6-1d755778ecb6,2024-02-26,19:54:49,1709006089,health,234.59,Thornton-Spencer,-9.9246275,-102.469903,0
3542586071116013,Cynthia,Villarreal,c997883a-3d89-417c-842e-8340c477933b,2024-04-04,12:22:49,1712258569,health,229.18,"Wright, Sanders and Sullivan",39.176866,179.815562,1
30409743332857,Gregg,Ramirez,5fb8cf2e-6d9b-4959-9d2d-288aeeda7f65,2024-02-27,01:27:57,1709026077,misc_pos,842.8,Perez LLC,-43.1404035,173.254218,1
2506664949451874,Suzanne,Smith,24709250-65ba-49e4-8d7c-eef8e129d041,2024-04-10,06:04:02,1712754242,groceries,606.82,Montoya Group,-61.5702155,132.322287,1
4545807250100841,Jared,Villanueva,b7d17fd1-a0ff-4812-9ca4-fe3b1abd9135,2024-04-11,12:59:18,1712865558,entertainment,349.3,Williams Inc,6.370459,-30.658263,0
6011495152749392,Daniel,Sanchez,a6811f4f-9c05-4cc0-8a65-bb224f720199,2024-03-27,10:46:32,1711561592,gas_transport,33.58,Green-Payne,-57.467298,-99.387174,1
213141750314036,Patrick,Bowen,53919f22-4cff-4086-bf07-3e1400e41adc,2024-02-17,16:08:16,1708214896,misc_net,422.71,"Holder, Miller and Crawford",45.829185,-63.898667,0
30312013959187,Lori,Riley,35dae9df-cf4e-4970-bfb3-d7acee691569,2024-01-17,23:26:26,1705562786,gas_transport,70.78,Marshall-Hill,51.2750035,68.520718,1
373646743924754,Jon,Meyer,f0b214ec-7311-4f3f-9390-bd7127e53449,2024-03-31,01:19:40,1711873180,health,872.82,Olson PLC,-83.2773945,155.920116,1
3537438181804855,Heather,Clark,ffa28eb7-caec-4073-9bb5-75641e490db4,2024-05-04,20:16:35,1714878995,gas_transport,249.58,Adams and Sons,72.789758,-10.413821,1
30382665720658,Steven,Meza,141f6b78-3404-4baa-9f62-6f04d3551b3a,2024-02-12,07:22:45,1707751365,misc_net,550.34,Tanner LLC,-74.738848,-175.286244,1
4958891067652657,Charles,Faulkner,16c4b09c-055d-4b62-9903-bb12c2d770f0,2024-02-22,00:44:05,1708591445,health,874.66,"Proctor, Terry and Taylor",53.5510215,60.725473,1
30310245543951,Lori,Scott,135bc9fb-7df6-465a-9698-c04f83fe3f06,2024-02-12,13:50:46,1707774646,clothing,688.13,"Garcia, May and Simmons",14.7446455,89.391937,1
30528481728867,David,Williams,48ce511c-9b46-4932-a5ec-d20801320576,2024-05-18,22:10:30,1716095430,misc_pos,231.67,"Ruiz, Adams and Barber",52.052882,35.753870,1
342755925537611,Brian,Bryant,9b07a8b7-728e-4a50-99ac-8c3b43bd2ef5,2024-02-01,12:42:53,1706820173,groceries,765.86,Bennett LLC,-25.5034645,82.935068,1
180008581964504,Laura,Lopez,e3ca607d-7113-4089-8f09-59f4425a0ac7,2024-04-06,11:43:42,1712429022,health,311.68,"Vargas, Thomas and Odom",-62.371663,-109.670313,1
3529004870847009,Nathaniel,Harris,b0137642-42de-40b1-a8b3-42496cf61a32,2024-01-05,00:12:09,1704442329,misc_net,479.9,Cobb and Sons,31.6577245,-21.067404,0
3532116919818521,Tina,Morales,707e11d0-bd91-444a-a080-bcecce13c86f,2024-03-01,12:10:36,1709323836,clothing,540.78,"Scott, Nguyen and Clark",-71.017107,109.315716,0
377670293928318,Cynthia,Collins,f5b4314f-6f38-4eaa-b3bb-f7e04ac4ab46,2024-02-22,12:22:39,1708633359,food,97.55,"Wells, Leonard and Cherry",77.979991,117.951867,1
180019120840162,Ryan,Munoz,a6fa393e-2db1-4ea6-beac-05fea83769c9,2024-02-06,22:20:39,1707286839,misc_net,325.34,Shields-Washington,-60.3449575,40.627318,1
2377354330112501,Jason,Crawford,093692ca-ec36-45e4-8d74-6fa5540c7ce7,2024-04-18,00:43:26,1713426206,misc_pos,502.63,Smith-Evans,84.603409,-71.720165,0
4441646681850,Kurt,Johnson,66eeabb4-c8e2-4263-b2d8-f8cfed40bc19,2024-01-22,03:10:16,1705921816,misc_net,638.55,"Rodriguez, Zhang and Jones",-83.1823765,-153.865779,0
4345923927086,Mark,Stewart,8c01d01a-afb9-4a7c-a14b-3daebcad5293,2024-05-11,19:17:51,1715480271,food,84.28,Reynolds-Smith,80.422507,62.188474,0
